channel,h,var,coef,se,p,n,countries,cov_M_F,specification
N,2,infl_z,1.0858244853510604,1.9476668310818401,0.5782788321463578,1439,115,1.0854129090920566,domestic_only
N,2,gov_eff_z,-4.2744559925169305,6.311714600443064,0.4996347020436294,1439,115,1.0854129090920566,domestic_only
N,2,growth_lag,-0.0491011354775478,0.3766458149955969,0.8965080385076404,1439,115,1.0854129090920566,domestic_only
N,2,lgdp_pc,-26.21663608270343,14.369540712776455,0.07070161568635086,1439,115,1.0854129090920566,domestic_only
N,2,outcome_lag,-0.33161557619523224,0.06701286037302766,2.605378734290493e-06,1439,115,1.0854129090920566,domestic_only
I,1,M_z,-0.20169359246735177,0.22086918096677866,0.3639977029608671,877,78,0.001331364662725707,domestic_only
I,1,MxW_F,0.12687318992542454,0.09452588407586897,0.18347347668651115,877,78,0.001331364662725707,domestic_only
I,1,MxW_T,-0.23648601195894234,0.2789682383356785,0.3992231898206082,877,78,0.001331364662725707,domestic_only
I,1,MxW_I,-0.07488252246321991,0.16263271880965804,0.6464985186183837,877,78,0.001331364662725707,domestic_only
I,1,W_F,0.005342592084102704,0.1585604995514764,0.9732080805915505,877,78,0.001331364662725707,domestic_only
I,1,W_T,0.0742410145158785,0.41246375810445307,0.857630107287435,877,78,0.001331364662725707,domestic_only
I,1,W_I,-3.906580250993601,0.19229342809508856,1.148196080117109e-32,877,78,0.001331364662725707,domestic_only
I,1,infl_z,0.036484011401657884,0.1227597597975411,0.7671152924329278,877,78,0.001331364662725707,domestic_only
I,1,gov_eff_z,0.020717701279447998,0.5107527687169727,0.9677492169677386,877,78,0.001331364662725707,domestic_only
I,1,growth_lag,0.014227793913868931,0.01880849739751727,0.45168433663720803,877,78,0.001331364662725707,domestic_only
I,1,lgdp_pc,-0.06389533515018203,1.4877290876085962,0.9658539774225282,877,78,0.001331364662725707,domestic_only
I,2,M_z,-0.32389033970907943,0.3043687641709609,0.29072633497539896,794,75,-0.00682532532236136,domestic_only
I,2,MxW_F,0.17612971301446506,0.11701584172051249,0.13653486385025107,794,75,-0.00682532532236136,domestic_only
I,2,MxW_T,-0.24068753947091429,0.35485431583104554,0.49971517606967725,794,75,-0.00682532532236136,domestic_only
I,2,MxW_I,0.006887268063835661,0.2265808294714496,0.9758326549593432,794,75,-0.00682532532236136,domestic_only
I,2,W_F,-0.036431681122741394,0.1858429639765257,0.8451202952348842,794,75,-0.00682532532236136,domestic_only
I,2,W_T,-0.265659836929796,0.525154893768689,0.6144519375586569,794,75,-0.00682532532236136,domestic_only
I,2,W_I,-4.196656408019589,0.7651090347506417,5.500281583215653e-07,794,75,-0.00682532532236136,domestic_only
I,2,infl_z,0.1122335886152822,0.1501223816602781,0.45706225058913197,794,75,-0.00682532532236136,domestic_only
I,2,gov_eff_z,-0.07192828780128208,0.6508548773797452,0.9123012776148978,794,75,-0.00682532532236136,domestic_only
I,2,growth_lag,-0.03901623437036333,0.0225402481421488,0.08762697304900822,794,75,-0.00682532532236136,domestic_only
I,2,lgdp_pc,0.13574567604679688,1.8694611571808128,0.9423106289644736,794,75,-0.00682532532236136,domestic_only
T,1,M_z,-3.8169096343711213,1.3321281331115808,0.004934168227819586,1567,119,-0.039148346245380446,domestic_only
T,1,MxW_F,-0.5104805991688324,0.5723312117311079,0.37424452271625247,1567,119,-0.039148346245380446,domestic_only
T,1,MxW_T,-2.8249476325874814,1.7193194850096793,0.10303232373310939,1567,119,-0.039148346245380446,domestic_only
T,1,MxW_I,-1.9092849088655703,1.2895601041703089,0.1413861594554554,1567,119,-0.039148346245380446,domestic_only
T,1,W_F,1.7451524267941445,0.7082720201097253,0.015182709171276185,1567,119,-0.039148346245380446,domestic_only
T,1,W_T,-6.935037982742395,2.7227335039969995,0.012148968729506493,1567,119,-0.039148346245380446,domestic_only
T,1,W_I,1.5312642021056444,2.625912694061692,0.560914581044894,1567,119,-0.039148346245380446,domestic_only
T,1,infl_z,-0.15327824459797493,0.8056672984764699,0.8494401018191855,1567,119,-0.039148346245380446,domestic_only
T,1,gov_eff_z,-2.20097924178671,3.324125959073747,0.5091836491340287,1567,119,-0.039148346245380446,domestic_only
T,1,growth_lag,-0.26602084382205193,0.1845359780517475,0.15207341437521496,1567,119,-0.039148346245380446,domestic_only
T,1,lgdp_pc,1.8768400029039611,7.662965037221668,0.8069411063896667,1567,119,-0.039148346245380446,domestic_only
T,1,outcome_lag,-0.21377005692350187,0.04924917891655327,3.0177088230271385e-05,1567,119,-0.039148346245380446,domestic_only
T,2,M_z,-3.269235303104309,1.609144513980006,0.044434163337237126,1467,119,-0.23000422360628506,domestic_only
T,2,MxW_F,-1.3609594655276027,0.7247370569560113,0.06286798269659988,1467,119,-0.23000422360628506,domestic_only
T,2,MxW_T,-2.75471488250537,2.0796306006595784,0.1878577525471591,1467,119,-0.23000422360628506,domestic_only
T,2,MxW_I,-1.3924167217933994,1.5054318517369645,0.3568908029160967,1467,119,-0.23000422360628506,domestic_only
T,2,W_F,1.7106321007166154,0.940065890375978,0.07134069743361635,1467,119,-0.23000422360628506,domestic_only
T,2,W_T,-7.957180929327006,3.4033707213493094,0.02106947344870584,1467,119,-0.23000422360628506,domestic_only
T,2,W_I,2.030149728218965,3.380352509919976,0.5492759499374592,1467,119,-0.23000422360628506,domestic_only
T,2,infl_z,1.2041504885000638,1.17303267632016,0.30674264323281236,1467,119,-0.23000422360628506,domestic_only
T,2,gov_eff_z,0.9784122685611893,4.2389950669435645,0.8178603245217385,1467,119,-0.23000422360628506,domestic_only
T,2,growth_lag,-0.15872965118386068,0.16255774789410896,0.3308386728696307,1467,119,-0.23000422360628506,domestic_only
T,2,lgdp_pc,-11.595908726148206,10.957627803115788,0.29210306312370177,1467,119,-0.23000422360628506,domestic_only
T,2,outcome_lag,-0.3400538117576386,0.04658731211325455,3.659265072647289e-11,1467,119,-0.23000422360628506,domestic_only
F,1,M_z,0.7536645808843571,0.4149989634656401,0.071878070418696,1562,120,0.03961805093012959,domestic_only
F,1,MxW_F,0.6397555086562706,0.27874591324661885,0.023477953420679012,1562,120,0.03961805093012959,domestic_only
F,1,MxW_T,-0.18157640195215566,0.42233449991537747,0.6680204318284216,1562,120,0.03961805093012959,domestic_only
F,1,MxW_I,-0.33005662159940147,0.3891450701542773,0.39805261120677754,1562,120,0.03961805093012959,domestic_only
F,1,W_F,-3.5926811779283367,0.43077653975228336,1.5143935635368615e-13,1562,120,0.03961805093012959,domestic_only
F,1,W_T,-2.0014061545931034,1.0272521667768975,0.053732073789366,1562,120,0.03961805093012959,domestic_only
F,1,W_I,-0.3285429333591748,0.6061066974590177,0.5887944587433158,1562,120,0.03961805093012959,domestic_only
F,1,infl_z,0.5515110781017909,0.2439241280618408,0.02557648650524751,1562,120,0.03961805093012959,domestic_only
F,1,gov_eff_z,0.8922378347151672,1.0679757088766122,0.40513994677527965,1562,120,0.03961805093012959,domestic_only
F,1,growth_lag,-0.16279509606346565,0.054527219579834606,0.003436701119387471,1562,120,0.03961805093012959,domestic_only
F,1,lgdp_pc,-6.697000348875754,2.4911780004509536,0.008211914197389076,1562,120,0.03961805093012959,domestic_only
F,2,M_z,1.3278465551639456,0.592010022668463,0.026751409751158032,1462,120,0.12803843534567397,domestic_only
F,2,MxW_F,1.0429385958413135,0.39141929666371683,0.008779729718629238,1462,120,0.12803843534567397,domestic_only
F,2,MxW_T,-0.40075607964492815,0.5484354731488815,0.4663827777902877,1462,120,0.12803843534567397,domestic_only
F,2,MxW_I,-0.38698586648606337,0.4424847774863283,0.38356718648719496,1462,120,0.12803843534567397,domestic_only
F,2,W_F,-5.7863873219044635,0.37011862703415505,1.2546553817284993e-30,1462,120,0.12803843534567397,domestic_only
F,2,W_T,-3.010224658378107,1.195058782263923,0.013099295726201646,1462,120,0.12803843534567397,domestic_only
F,2,W_I,-0.4717650841986517,0.8113334054358028,0.5620243284525691,1462,120,0.12803843534567397,domestic_only
F,2,infl_z,0.5071252495056888,0.4732616447679466,0.2860889595121716,1462,120,0.12803843534567397,domestic_only
F,2,gov_eff_z,1.4043219081251692,1.3950056662135473,0.31613197791470693,1462,120,0.12803843534567397,domestic_only
F,2,growth_lag,-0.1252129085505162,0.06389333373182671,0.05236660700692195,1462,120,0.12803843534567397,domestic_only
F,2,lgdp_pc,-8.480556836945192,2.986819214771124,0.005318243811016493,1462,120,0.12803843534567397,domestic_only
G,1,M_z,-1.4192717335938534,0.555060589080475,0.01180559283542811,1642,121,-0.017722460746513912,equal_weights
G,1,MxW_F,-0.4682412951515,0.2132357203403872,0.030023203829057328,1642,121,-0.017722460746513912,equal_weights
G,1,MxW_T,0.31202798673470317,0.6243337878088439,0.618146925823908,1642,121,-0.017722460746513912,equal_weights
G,1,MxW_I,-0.8337702807815457,0.49316851459044647,0.09350154221440392,1642,121,-0.017722460746513912,equal_weights
G,1,W_F,1.139116369962588,0.3214580711033854,0.0005633566587784686,1642,121,-0.017722460746513912,equal_weights
G,1,W_T,4.815018646533989,1.1351700396075153,4.388746972200512e-05,1642,121,-0.017722460746513912,equal_weights
G,1,W_I,0.2113670277276107,0.6341123668769157,0.7394688596787052,1642,121,-0.017722460746513912,equal_weights
G,1,infl_z,-1.520864669046718,0.3990820899355158,0.00021991727265385376,1642,121,-0.017722460746513912,equal_weights
G,1,gov_eff_z,-2.3310170772995598,0.8879666831648164,0.009788957415110341,1642,121,-0.017722460746513912,equal_weights
G,1,growth_lag,-0.10851125034138116,0.08304240360426433,0.1938143857739212,1642,121,-0.017722460746513912,equal_weights
G,1,lgdp_pc,4.451346755743574,2.440985532259187,0.0707034333058194,1642,121,-0.017722460746513912,equal_weights
G,2,M_z,-1.4273649748706294,0.7505464366894145,0.0595989694615601,1539,121,0.0014042490869875482,equal_weights
G,2,MxW_F,-0.9857140120878685,0.30392936867429043,0.0015307587837840378,1539,121,0.0014042490869875482,equal_weights
G,2,MxW_T,0.37178262522666655,0.9378709951924356,0.6925056865646451,1539,121,0.0014042490869875482,equal_weights
G,2,MxW_I,-1.2929155227922664,0.61352037548063,0.037167194167985994,1539,121,0.0014042490869875482,equal_weights
G,2,W_F,1.4998002443971659,0.40087515323563044,0.00028220923338202205,1539,121,0.0014042490869875482,equal_weights
G,2,W_T,6.797578526734537,1.6170614594571335,5.082612660257592e-05,1539,121,0.0014042490869875482,equal_weights
G,2,W_I,0.05889105487858297,0.8689976804044799,0.9460823544102693,1539,121,0.0014042490869875482,equal_weights
G,2,infl_z,-0.6995405470296973,0.404456044558,0.0862760130340907,1539,121,0.0014042490869875482,equal_weights
G,2,gov_eff_z,-2.359613946775146,1.2474615913653255,0.06096376992074953,1539,121,0.0014042490869875482,equal_weights
G,2,growth_lag,-0.163833436278185,0.09980721121315099,0.10331221997985798,1539,121,0.0014042490869875482,equal_weights
G,2,lgdp_pc,-3.6982801580317073,3.3498305023935515,0.27179332500322667,1539,121,0.0014042490869875482,equal_weights
N,1,M_z,-1.0932608553854088,1.5738897193774066,0.4887045201754396,1537,115,-0.025687774171561657,equal_weights
N,1,MxW_F,-0.43634952265032123,1.4451052544121519,0.7632403450586998,1537,115,-0.025687774171561657,equal_weights
N,1,MxW_T,2.070425215143729,2.186511922744061,0.34568859647666816,1537,115,-0.025687774171561657,equal_weights
N,1,MxW_I,-1.6474661215303872,2.0163996963456507,0.41561346995783127,1537,115,-0.025687774171561657,equal_weights
N,1,W_F,5.051169106036439,1.1562343206475578,2.7695439494665025e-05,1537,115,-0.025687774171561657,equal_weights
N,1,W_T,10.407226430941952,4.13527275892894,0.013236566106304736,1537,115,-0.025687774171561657,equal_weights
N,1,W_I,1.0252265261148557,2.7237066855450927,0.7073128202793273,1537,115,-0.025687774171561657,equal_weights
N,1,infl_z,-1.5560318977687966,1.3151344342747449,0.23920202203998747,1537,115,-0.025687774171561657,equal_weights
N,1,gov_eff_z,-7.061958821666612,5.0395463954398165,0.1638383898646586,1537,115,-0.025687774171561657,equal_weights
N,1,growth_lag,-0.16707419787279743,0.46383108536480294,0.7193604594861353,1537,115,-0.025687774171561657,equal_weights
N,1,lgdp_pc,-4.729269824082806,10.720068407890937,0.6599324250239027,1537,115,-0.025687774171561657,equal_weights
N,1,outcome_lag,-0.20355984816017994,0.05594984804413703,0.00041379298606400254,1537,115,-0.025687774171561657,equal_weights
N,2,M_z,0.01693919882803585,2.1314887924147663,0.9936730722619496,1439,115,0.8311683374746162,equal_weights
N,2,MxW_F,-1.170260461135731,1.995391965048578,0.5587115207705059,1439,115,0.8311683374746162,equal_weights
N,2,MxW_T,2.3268275869749075,2.914015645727056,0.4262435064770702,1439,115,0.8311683374746162,equal_weights
N,2,MxW_I,-2.4279683649319628,2.8079313914582764,0.38902907899156625,1439,115,0.8311683374746162,equal_weights
N,2,W_F,6.931742413780192,1.8488678547614872,0.000280311891761765,1439,115,0.8311683374746162,equal_weights
N,2,W_T,15.401219137904897,4.84038859165431,0.0018860868600590892,1439,115,0.8311683374746162,equal_weights
N,2,W_I,1.5191155150354856,3.975370512780083,0.703075031316313,1439,115,0.8311683374746162,equal_weights
N,2,infl_z,1.1544726545339383,1.920286564482821,0.5489016203958206,1439,115,0.8311683374746162,equal_weights
N,2,gov_eff_z,-3.8881321143904746,6.2326903005161345,0.5339862676383316,1439,115,0.8311683374746162,equal_weights
N,2,growth_lag,-0.040841009000255724,0.37991627492571406,0.914581269572263,1439,115,0.8311683374746162,equal_weights
N,2,lgdp_pc,-27.057608345235295,14.396016112393486,0.06272665553283524,1439,115,0.8311683374746162,equal_weights
N,2,outcome_lag,-0.33357711161657855,0.0663275300152322,1.8494919421656098e-06,1439,115,0.8311683374746162,equal_weights
I,1,M_z,-0.1054154945399273,0.2236251341530451,0.6386924918419377,877,78,0.00012452475160145817,equal_weights
I,1,MxW_F,0.1589081206223205,0.0869577985288994,0.07151150336036957,877,78,0.00012452475160145817,equal_weights
I,1,MxW_T,-0.15319903442301797,0.2847015261400844,0.5920572892850471,877,78,0.00012452475160145817,equal_weights
I,1,MxW_I,-0.005776679416227372,0.17789116778248165,0.9741787881055097,877,78,0.00012452475160145817,equal_weights
I,1,W_F,0.02223391288596306,0.14642735256331987,0.8797082094669771,877,78,0.00012452475160145817,equal_weights
I,1,W_T,0.033723530521105494,0.4604549509157691,0.9418053865010706,877,78,0.00012452475160145817,equal_weights
I,1,W_I,-3.9265251062360855,0.18992033037112244,3.6646844415550684e-33,877,78,0.00012452475160145817,equal_weights
I,1,infl_z,0.036906165233792504,0.11970977572008955,0.758688841337819,877,78,0.00012452475160145817,equal_weights
I,1,gov_eff_z,0.046757667411876536,0.515816194601376,0.9280077448489844,877,78,0.00012452475160145817,equal_weights
I,1,growth_lag,0.01557223087867688,0.019206978341431917,0.4200029570484648,877,78,0.00012452475160145817,equal_weights
I,1,lgdp_pc,-0.203373618449055,1.4841961038392921,0.8913678152276777,877,78,0.00012452475160145817,equal_weights
I,2,M_z,-0.17054239972088242,0.30372292537012685,0.5761489235356605,794,75,-0.004972869226016264,equal_weights
I,2,MxW_F,0.19965385564235863,0.11493525901255289,0.08653056315626004,794,75,-0.004972869226016264,equal_weights
I,2,MxW_T,-0.21623116760312255,0.3775909470438696,0.5686109551738254,794,75,-0.004972869226016264,equal_weights
I,2,MxW_I,-0.007821865867493012,0.24544658728242516,0.9746631999311336,794,75,-0.004972869226016264,equal_weights
I,2,W_F,-0.021498310809792975,0.17139941847096943,0.9005247444374671,794,75,-0.004972869226016264,equal_weights
I,2,W_T,-0.367114811892601,0.6134029441861155,0.55134138332684,794,75,-0.004972869226016264,equal_weights
I,2,W_I,-4.191884033195155,0.7818442880534292,9.016875834931054e-07,794,75,-0.004972869226016264,equal_weights
I,2,infl_z,0.1122798986463032,0.1528511736740234,0.46492278639738455,794,75,-0.004972869226016264,equal_weights
I,2,gov_eff_z,-0.09667548804550513,0.6925040515951579,0.8893531066881165,794,75,-0.004972869226016264,equal_weights
I,2,growth_lag,-0.03725374273440474,0.022695248048091834,0.10494194827236414,794,75,-0.004972869226016264,equal_weights
I,2,lgdp_pc,-0.007097810151874384,1.9079364295477972,0.997041767130356,794,75,-0.004972869226016264,equal_weights
T,1,M_z,-4.190162927757779,1.5664134973659982,0.008533970071425243,1567,119,-0.06662577590650923,equal_weights
T,1,MxW_F,-0.8110998933104262,0.5944820055737254,0.1750441663633812,1567,119,-0.06662577590650923,equal_weights
T,1,MxW_T,-3.652265170463023,1.8422111180215244,0.04974195660771319,1567,119,-0.06662577590650923,equal_weights
T,1,MxW_I,-2.9894838635651664,1.3853581528533117,0.03296084187773904,1567,119,-0.06662577590650923,equal_weights
T,1,W_F,1.7038142318188452,0.7392698185536353,0.022930139830515495,1567,119,-0.06662577590650923,equal_weights
T,1,W_T,-8.216358620809892,2.720530128105042,0.003097847322700112,1567,119,-0.06662577590650923,equal_weights
T,1,W_I,1.3568331228716874,2.554267750941773,0.5962770251103024,1567,119,-0.06662577590650923,equal_weights
T,1,infl_z,-0.02160365368240913,0.7922132157962546,0.9782904510721292,1567,119,-0.06662577590650923,equal_weights
T,1,gov_eff_z,-2.7982388137091028,3.2356431761306275,0.3888940255182433,1567,119,-0.06662577590650923,equal_weights
T,1,growth_lag,-0.2763626067391981,0.18428960988959953,0.13638613846912384,1567,119,-0.06662577590650923,equal_weights
T,1,lgdp_pc,2.7954998582371084,7.673077327346432,0.7162667969214662,1567,119,-0.06662577590650923,equal_weights
T,1,outcome_lag,-0.20765619886872874,0.04949987366554761,5.30669992071784e-05,1567,119,-0.06662577590650923,equal_weights
T,2,M_z,-3.3144310346437162,1.942709267120372,0.09062257285124556,1467,119,-0.26461834425303504,equal_weights
T,2,MxW_F,-1.8441925769148653,0.7843741512199033,0.020373076505470437,1467,119,-0.26461834425303504,equal_weights
T,2,MxW_T,-3.77995073650396,2.1430157114385513,0.08034587595489728,1467,119,-0.26461834425303504,equal_weights
T,2,MxW_I,-2.7431193676004813,1.5477216496050592,0.07891557354272674,1467,119,-0.26461834425303504,equal_weights
T,2,W_F,1.6109229794697981,0.9661580986971352,0.0980969087004015,1467,119,-0.26461834425303504,equal_weights
T,2,W_T,-9.299574653828785,3.422109819849454,0.007568695113134822,1467,119,-0.26461834425303504,equal_weights
T,2,W_I,1.9177012277380756,3.3960223044763467,0.5733562711953004,1467,119,-0.26461834425303504,equal_weights
T,2,infl_z,1.4089121169415333,1.1654427673824566,0.22911530612351172,1467,119,-0.26461834425303504,equal_weights
T,2,gov_eff_z,0.49089085386918185,4.093737829565258,0.9047562877743863,1467,119,-0.26461834425303504,equal_weights
T,2,growth_lag,-0.1714708166067535,0.16110726807762668,0.2893536969306301,1467,119,-0.26461834425303504,equal_weights
T,2,lgdp_pc,-10.520160709349668,10.860736701721873,0.334705279220514,1467,119,-0.26461834425303504,equal_weights
T,2,outcome_lag,-0.3331876914865779,0.0467348361428248,8.702555642025114e-11,1467,119,-0.26461834425303504,equal_weights
F,1,M_z,0.655985367887504,0.4586541491151434,0.1552686789709669,1562,120,0.04810885454740215,equal_weights
F,1,MxW_F,0.5981488126521892,0.28683642617009975,0.039176926938389756,1562,120,0.04810885454740215,equal_weights
F,1,MxW_T,-0.22533310395482803,0.49367416297218636,0.6489049148270742,1562,120,0.04810885454740215,equal_weights
F,1,MxW_I,-0.40655324298692896,0.4218730296367447,0.33715748076447977,1562,120,0.04810885454740215,equal_weights
F,1,W_F,-3.600492216838961,0.4605881450016062,2.4102703578967453e-12,1562,120,0.04810885454740215,equal_weights
F,1,W_T,-2.005648380539701,1.0438622612763264,0.05707640406996272,1562,120,0.04810885454740215,equal_weights
F,1,W_I,-0.380210796373147,0.5885659593239708,0.5195262570251918,1562,120,0.04810885454740215,equal_weights
F,1,infl_z,0.5420830824157876,0.23983389468554128,0.025624428900640563,1562,120,0.04810885454740215,equal_weights
F,1,gov_eff_z,0.9127226706805087,1.0940988290551485,0.40582669840206276,1562,120,0.04810885454740215,equal_weights
F,1,growth_lag,-0.16567011655153216,0.0553406075305015,0.0033533727808928724,1562,120,0.04810885454740215,equal_weights
F,1,lgdp_pc,-6.820020708642282,2.6597523515651664,0.011587121567093097,1562,120,0.04810885454740215,equal_weights
F,2,M_z,1.2812840494403126,0.679620857335566,0.06182896193408717,1462,120,0.15340424325288937,equal_weights
F,2,MxW_F,1.056551941562906,0.40459867045969683,0.010179046980507407,1462,120,0.15340424325288937,equal_weights
F,2,MxW_T,-0.5445698525942382,0.634195063266968,0.3922440715905538,1462,120,0.15340424325288937,equal_weights
F,2,MxW_I,-0.5139224191252476,0.5142402807809129,0.31963757050949965,1462,120,0.15340424325288937,equal_weights
F,2,W_F,-5.793981639048487,0.4267134145684586,6.12483276902968e-26,1462,120,0.15340424325288937,equal_weights
F,2,W_T,-3.0484553292049146,1.1765198428410393,0.01076393764642193,1462,120,0.15340424325288937,equal_weights
F,2,W_I,-0.5637149008382373,0.7910081292362517,0.4774550962661064,1462,120,0.15340424325288937,equal_weights
F,2,infl_z,0.4794706249841385,0.4510760182906739,0.2899575538320121,1462,120,0.15340424325288937,equal_weights
F,2,gov_eff_z,1.4571587893100937,1.409148350854761,0.30320008660158265,1462,120,0.15340424325288937,equal_weights
F,2,growth_lag,-0.12890376916552296,0.06439772407423246,0.047593638705980545,1462,120,0.15340424325288937,equal_weights
F,2,lgdp_pc,-8.699138274201271,3.1940451069032774,0.007431096954476475,1462,120,0.15340424325288937,equal_weights
G,1,M_z,-1.4827595783506633,0.4052196034548194,0.0013798150938177812,1642,121,0.09127176201533845,dk
G,1,MxW_F,-0.4504867397809841,0.29714922535970195,0.14374997939535428,1642,121,0.09127176201533845,dk
G,1,MxW_T,0.12471686190123393,0.19003382702890395,0.5184451054626131,1642,121,0.09127176201533845,dk
G,1,MxW_I,-0.8408708025777039,0.3258107417106042,0.0170526287047989,1642,121,0.09127176201533845,dk
G,1,W_F,1.1304225559740093,0.2536982955636331,0.0001981605777531396,1642,121,0.09127176201533845,dk
G,1,W_T,4.785323840483861,1.1209290986111722,0.000312714275041991,1642,121,0.09127176201533845,dk
G,1,W_I,0.24912359631313447,0.5890328679936476,0.6764469844676934,1642,121,0.09127176201533845,dk
G,1,infl_z,-1.526965001012192,0.3127490688532189,7.00691112898442e-05,1642,121,0.09127176201533845,dk
G,1,gov_eff_z,-2.2918675459738544,0.6085862697386574,0.0010657129991233844,1642,121,0.09127176201533845,dk
G,1,growth_lag,-0.11079965673857706,0.15384330274709263,0.47897785984896435,1642,121,0.09127176201533845,dk
G,1,lgdp_pc,4.484452132690498,1.7679634721090722,0.01880235771122908,1642,121,0.09127176201533845,dk
G,2,M_z,-1.5244980395700634,0.390514793451288,0.0008174518415098185,1539,121,0.11435505820910427,dk
G,2,MxW_F,-0.9430783366312444,0.3895586991394103,0.024626972604492075,1539,121,0.11435505820910427,dk
G,2,MxW_T,0.16660559577051343,0.34247278559616007,0.6316663953978976,1539,121,0.11435505820910427,dk
G,2,MxW_I,-1.3013908481767482,0.3663647659820436,0.0018852234475241103,1539,121,0.11435505820910427,dk
G,2,W_F,1.48681900716596,0.4312499907448398,0.0024119478180894536,1539,121,0.11435505820910427,dk
G,2,W_T,6.753016628491481,1.4859963355790287,0.00017683599002318629,1539,121,0.11435505820910427,dk
G,2,W_I,0.12285148968981523,0.6729567316516036,0.8568982023884775,1539,121,0.11435505820910427,dk
G,2,infl_z,-0.7121679966804078,0.3539333138902813,0.05720721923498492,1539,121,0.11435505820910427,dk
G,2,gov_eff_z,-2.3140814386978157,0.8603790471661226,0.013722282436601011,1539,121,0.11435505820910427,dk
G,2,growth_lag,-0.1675891167090092,0.166225141902148,0.32483226582468955,1539,121,0.11435505820910427,dk
G,2,lgdp_pc,-3.7149460993010184,2.4239492593949805,0.14030191227311223,1539,121,0.11435505820910427,dk
N,1,M_z,-1.2817667694023427,1.4343341588356546,0.3811908866369561,1537,115,0.4990224965650665,dk
N,1,MxW_F,-0.3041521027256733,0.8825355107115713,0.7336420461203029,1537,115,0.4990224965650665,dk
N,1,MxW_T,1.6480930617545693,1.6755329347366772,0.33599539525636546,1537,115,0.4990224965650665,dk
N,1,MxW_I,-1.6222329425592665,1.5727131646247665,0.3135196057370935,1537,115,0.4990224965650665,dk
N,1,W_F,5.065449831769305,1.4294700089675474,0.0018229414904517612,1537,115,0.4990224965650665,dk
N,1,W_T,10.149779981579393,4.319423076911453,0.02816693117647921,1537,115,0.4990224965650665,dk
N,1,W_I,1.1092824814905098,1.6717495352580634,0.5138749090564315,1537,115,0.4990224965650665,dk
N,1,infl_z,-1.569059349580772,1.4605670892094513,0.2943387292124558,1537,115,0.4990224965650665,dk
N,1,gov_eff_z,-7.163910092776225,3.5660232782587182,0.056971579175012034,1537,115,0.4990224965650665,dk
N,1,growth_lag,-0.16863801953174018,0.3792668298382941,0.6609219630041918,1537,115,0.4990224965650665,dk
N,1,lgdp_pc,-4.4030359644378,6.632799550917017,0.5136979074447242,1537,115,0.4990224965650665,dk
N,1,outcome_lag,-0.20328950715925992,0.06020177646052285,0.0027175771012726206,1537,115,0.4990224965650665,dk
N,2,M_z,-0.3700346764043827,1.4929966574534959,0.8066601588564392,1439,115,0.818328840943525,dk
N,2,MxW_F,-0.9100169937108329,0.9516365104591199,0.34981811076948416,1439,115,0.818328840943525,dk
N,2,MxW_T,1.8218864440090154,1.8237496632386023,0.3291778033523137,1439,115,0.818328840943525,dk
N,2,MxW_I,-2.332824109595514,2.005193347574108,0.2577200658941832,1439,115,0.818328840943525,dk
N,2,W_F,6.962084111586889,1.6352420142080317,0.00035099572307548566,1439,115,0.818328840943525,dk
N,2,W_T,15.100758081241905,5.115478874386423,0.007611459731167002,1439,115,0.818328840943525,dk
N,2,W_I,1.659203691660835,1.9035197757019267,0.3932556895409319,1439,115,0.818328840943525,dk
N,2,infl_z,1.1203127143039284,1.2760121302153804,0.38988957169563243,1439,115,0.818328840943525,dk
N,2,gov_eff_z,-4.074347358589124,3.889043670585939,0.30670984525152467,1439,115,0.818328840943525,dk
N,2,growth_lag,-0.04420790620174753,0.36270404917272436,0.9041495214533997,1439,115,0.818328840943525,dk
N,2,lgdp_pc,-26.736911296937702,9.543333515095297,0.01069045718069853,1439,115,0.818328840943525,dk
N,2,outcome_lag,-0.3328562481176067,0.05860326163068238,1.2274394239136723e-05,1439,115,0.818328840943525,dk
I,1,M_z,-0.13497189471655052,0.1717592475356706,0.4411839742905123,877,78,-0.005510885633379423,dk
I,1,MxW_F,0.14567830710721386,0.07924249639590679,0.08090475858513087,877,78,-0.005510885633379423,dk
I,1,MxW_T,-0.1715850814616835,0.2900691696130507,0.56079164137245,877,78,-0.005510885633379423,dk
I,1,MxW_I,-0.03761492607656347,0.1797794729701789,0.8363865455223378,877,78,-0.005510885633379423,dk
I,1,W_F,0.016470851690805227,0.08091476961325164,0.8407557494436834,877,78,-0.005510885633379423,dk
I,1,W_T,0.044010869452735635,0.2592070303079325,0.8668806665780265,877,78,-0.005510885633379423,dk
I,1,W_I,-3.9213065108776592,0.6842014184179995,1.3122772739217407e-05,877,78,-0.005510885633379423,dk
I,1,infl_z,0.038002860570233776,0.12159434734998127,0.757867022551834,877,78,-0.005510885633379423,dk
I,1,gov_eff_z,0.034937784719377,0.2988644171864684,0.9081038418573533,877,78,-0.005510885633379423,dk
I,1,growth_lag,0.01524675431188476,0.028190317858775016,0.594583699393256,877,78,-0.005510885633379423,dk
I,1,lgdp_pc,-0.16116552297008502,0.694273661600094,0.8187916129800535,877,78,-0.005510885633379423,dk
I,2,M_z,-0.2317990845399168,0.15465929525072158,0.1503644709533499,794,75,-0.006399978675305862,dk
I,2,MxW_F,0.193136227085082,0.09785718605783413,0.06314369586451882,794,75,-0.006399978675305862,dk
I,2,MxW_T,-0.19289391097281264,0.2878051739872769,0.5107798392704852,794,75,-0.006399978675305862,dk
